loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-07-07 14:24:59.096,206,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.062596,-93.52108001708984,-31.10666847229004,13.6915283203125,240.4351196289062,232.1459197998047,25,400676.270886375,-0.95556640625,-0.2374267578125,0.201812744140625,400676.258149375,-0.006958307296159033,0.04988580090714628,-0.02767610268032146,400676.258149375,-3.073351611754604,-1.781890221473984,0.2422829031617628,0.003181809559464455,0.007257814053446054,-0.01655689068138599,0.001153821824118495,0.007345012854784727,-0.002009105170145631,XArbitraryCorrectedZVertical,0.7689259665256513,0.1022633317510202,0.626912662149958,0.07263320878090751,-0.949243426322937,-0.2399194687604904,0.2034098654985428,-97.26750183105469,-31.18055534362793,14.90603351593018,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.122,207,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.113973,-93.14072418212891,-30.86550331115723,14.8399658203125,240.5177917480469,232.2285919189453,25,400676.329725375,-0.9446258544921875,-0.23968505859375,0.2033843994140625,400676.328080375,0.005593437237493424,0.03070651368472262,-0.007352721453599768,400676.293097375,-3.073104236636283,-1.782200045514927,0.2432092039628333,0.01264452934265137,-0.02034017257392406,-0.02615818008780479,-0.00803807470947504,-0.008036972023546696,-0.001844486454501748,XArbitraryCorrectedZVertical,0.7689569382953335,0.1026345086281394,0.6267795357825432,0.07293009125409947,-0.9489626288414001,-0.2408186197280884,0.2036572247743607,-97.26161193847656,-31.21337127685547,14.87575149536133,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.192,208,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.113973,-93.14072418212891,-30.86550331115723,14.8399658203125,240.5177917480469,232.2285919189453,25,400676.388562375,-0.9469451904296875,-0.2405548095703125,0.1979217529296875,400676.363040375,0.0325643348611619,0.05917250994436159,-0.0241551374031277,400676.363040375,-3.071568380330087,-1.783043042792148,0.2433053864364695,0.0427040234208107,0.01654735952615738,-0.01303497422486544,0.0003274389018770307,0.005484113004058599,-0.00309727038256824,XArbitraryCorrectedZVertical,0.7691364509095464,0.1032242475908958,0.6265088560790184,0.0725294963866765,-0.9487680196762085,-0.2409119755029678,0.204452246427536,-97.21489715576172,-31.29979515075684,14.99899959564209,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.258,209,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.220467,-93.0369873046875,-31.03775978088379,15.2008056640625,240.467529296875,232.1783142089844,25,400676.447424375,-0.9380035400390625,-0.2487335205078125,0.201568603515625,400676.432964375,0.02699353449293415,0.04645777995199628,0.00138404481851418,400676.398003375,-3.069764191181546,-1.782303181698382,0.2432639820092971,0.0438070185482502,0.02607310749590397,-0.007666760124266148,0.001983558526262641,0.0003169747069478035,-0.005830579437315464,XArbitraryCorrectedZVertical,0.7688135948096273,0.1039318169407237,0.6268594831980213,0.07190981983006739,-0.9489287734031677,-0.240871787071228,0.203752338886261,-97.21848297119141,-31.29753112792969,14.98048496246338,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.337,210,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.295266,-93.3135986328125,-30.8310489654541,14.87261962890625,240.4561767578125,232.1669769287109,25,400676.506284375,-0.9430694580078125,-0.23370361328125,0.2037353515625,400676.502863375,0.03035684063359522,0.06869224557695883,0.0003968110024218065,400676.467896375,-3.06739163356635,-1.783013199193514,0.2438453259940313,0.02309755049645901,-0.02891314588487148,0.0005710635450668633,0.01120782922953367,-0.002689395332708955,-0.00255324668250978,XArbitraryCorrectedZVertical,0.768878107948522,0.1049986155198039,0.6266575744744332,0.07142849718585376,-0.9486467838287354,-0.2414359748363495,0.2043965011835098,-97.21124267578125,-31.3464469909668,14.92511367797852,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.357,211,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.336833,-92.93325805664062,-31.21002578735352,14.64300537109375,240.4794616699219,232.1902465820312,25,400676.565107375,-0.9603118896484375,-0.2167816162109375,0.205413818359375,400676.537825375,0.01859685389202332,0.06876015618475585,0.004577441281628195,400676.537825375,-3.065287571856414,-1.782919802522105,0.2422399475220111,0.02873504534363747,0.02613561600446701,0.01569152250885963,0.005516343750059605,0.006525113247334957,0.007967320270836353,XArbitraryCorrectedZVertical,0.7688326931177929,0.1053134052529777,0.6268057172544776,0.07014249414119966,-0.9490435719490051,-0.23987777531147,0.2043892443180084,-97.21051788330078,-31.2895565032959,15.04868698120117,1,400672.2472930001,walking,0,2016-07-07 14:24:54.995,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.447,212,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.377547,-92.6220703125,-31.10666847229004,14.8726806640625,240.4597778320312,232.1705627441406,25,400676.623955375,-0.9423065185546875,-0.2445831298828125,0.203033447265625,400676.607763375,0.003398726183159124,0.0211841148910353,-0.008459797518745708,400676.607763375,-3.063598065249145,-1.784651766586499,0.2408383972869771,0.01353925094008446,-0.02144053392112255,0.002663635415956378,0.007426402065902948,-0.002388851717114449,-0.00303983292542398,XArbitraryCorrectedZVertical,0.7693687214257097,0.1054688077553358,0.6262306241996779,0.06916145166855962,-0.949015736579895,-0.2385169118642807,0.2061038017272949,-97.25325012207031,-31.09325408935547,15.17893218994141,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.488,213,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.45701,-93.52108764648438,-31.10666656494141,15.06954956054688,240.4061279296875,232.1169128417969,25,400676.682829375,-0.9464569091796875,-0.241485595703125,0.2075042724609375,400676.677694375,0.0129935629584966,0.0253548914742084,-0.001974467632184747,400676.642734375,-3.063434091808473,-1.785140227283767,0.2408309818035303,0.01039014849811792,-0.0140015808865428,0.002656580647453666,0.002917553531005979,0.0001063881354639307,-0.006555499508976936,XArbitraryCorrectedZVertical,0.7695134315483738,0.1055127093602938,0.6260485399140436,0.06913300587689267,-0.9489166736602783,-0.2385097146034241,0.2065677046775818,-97.23737335205078,-31.10454368591309,15.25728797912598,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.534,214,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.496173,-93.34819030761719,-31.07221603393555,15.233642578125,240.3768310546875,232.0876312255859,25,400676.741682375,-0.93817138671875,-0.2332916259765625,0.20892333984375,400676.712640375,0.02917120131629194,0.05703452422124598,0.006762298639929202,400676.712640375,-3.061823295731722,-1.786303836696143,0.240195188299325,0.03931040316820145,0.01441054046154022,0.01788053475320339,0.006074612494558096,-0.002021724823862314,-0.0009475286933593452,XArbitraryCorrectedZVertical,0.7698299192537819,0.1058959662297278,0.6256703411329529,0.06844387470435785,-0.9488236308097839,-0.237892210483551,0.2077041268348694,-97.22830200195312,-31.09444427490234,15.33546257019043,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.592,215,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.586692,-93.10614776611328,-30.0731029510498,15.13525390625,240.404052734375,232.1148376464844,25,400676.800525375,-0.9523468017578125,-0.233367919921875,0.2079925537109375,400676.782563375,0.01117302603731844,0.069874422784845,-0.001878593832941895,400676.782563375,-3.059284095195128,-1.785433919770119,0.2379576191941803,0.0213131494820118,0.02724957466125488,0.00924241729080677,0.0007454268634319305,0.01112417411059141,-0.001379320048727095,XArbitraryCorrectedZVertical,0.7695550867654998,0.1062107328773741,0.6261394908918249,0.06673519761493941,-0.9495216608047485,-0.2357182949781418,0.206991508603096,-97.27301025390625,-30.92685508728027,15.3907470703125,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.655,216,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.626406,-93.10614776611328,-29.65967559814453,14.93838500976562,240.4823608398438,232.1931457519531,25,400676.859371375,-0.9420318603515625,-0.238800048828125,0.2075653076171875,400676.852492375,0.01102362270016499,0.05820338562368175,0.009830526531809491,400676.817529375,-3.058490950878711,-1.784464344194074,0.2370447346747438,0.02664600498974323,0.03568055853247643,0.01997570507228374,-0.003147409530356526,-0.001390282297506928,0.001235369127243757,XArbitraryCorrectedZVertical,0.7692631350915271,0.1062656422024535,0.6265581404061666,0.06608130573168967,-0.949931800365448,-0.2348310351371765,0.2061163187026978,-97.32014465332031,-30.81575393676758,15.31547546386719,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.737,217,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.706461,-94.00514984130859,-30.34872245788574,14.54461669921875,240.56591796875,232.2767181396484,25,400676.918225375,-0.9495849609375,-0.23193359375,0.20440673828125,400676.887453375,0.01310168729875382,0.05288771608788359,0.01303457563928382,400676.887453375,-3.056977120039386,-1.783554236725723,0.235688211510916,0.02324105985462666,0.01026282645761967,0.02415201254189014,0.005055970046669245,0.004569354932755232,-0.001430826494470239,XArbitraryCorrectedZVertical,0.7689773296094174,0.1064577358822994,0.6269859453288864,0.06503261779761853,-0.9504294991493225,-0.2335122227668762,0.2053187638521194,-97.38298034667969,-30.67980766296387,15.18838024139404,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
2016-07-07 14:24:59.769,218,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467923099.000067,31.74871525730169,-106.4868624788769,1136.327,0,342.421875,3,5,-9999,1467923099.748936,-93.90140533447266,-30.38317108154297,14.38064575195312,240.6220397949219,232.3328247070312,25,400676.977060375,-0.9445648193359375,-0.22808837890625,0.2055511474609375,400676.957389375,-0.01155545596985381,0.03608609908668269,0.01280820694662709,400676.922418375,-3.056844273440701,-1.783258937148694,0.2347024990618704,-0.001326617551967502,0.006178004667162895,0.02395821921527386,0.001129672047682106,0.0006200575153343379,-0.0006797943497076631,XArbitraryCorrectedZVertical,0.7689356504225192,0.1062131434135953,0.6271239521248907,0.06459320666094219,-0.950714647769928,-0.2325536459684372,0.2050865292549133,-97.42353820800781,-30.55937957763672,15.17107677459717,1,400676.619645375,automotive,1,2016-07-07 14:24:59.389,2016-07-07 14:24:33.769,10,7.692947,0,0,2016-07-07 14:24:47.492,400676.011246375,0,0.2484131,88.55162,0.0.0.0,22.65.149.222,1,1,0.67,0
