loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude,locationLongitude,locationAltitude(m),locationSpeed,locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),state(N)
2017-12-07 21:17:03.950 -0700,1027,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706623.0159,31.7666368140204,-106.450920291344,1131.864,0,15.8203125,4,5,-9999,1512706623.87365,36.3196640014648,210.612686157227,-645.535827636719,8.57363128662109,0.435591876506805,-1,406210.542127542,0.183578491210938,0.845199584960938,0.549957275390625,406210.453958542,-0.008167915063273,0.043513122734696,-0.010626012749416,406210.453958542,1.25796279927256,2.84449362267468,-0.980439701985093,-0.002726818202063,0.000178165719262,-0.000553611898795,0.019199384376407,0.010703669860959,0.013964148238301,XArbitraryCorrectedZVertical,0.569665849208832,-0.664541780948639,0.299705773591995,-0.379527926445007,0.162960037589073,0.830742239952087,0.532269895076752,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406207.10847,0,-1.754517,89.84934,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.073 -0700,1028,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706623.0159,31.7666368140204,-106.450920291344,1131.864,0,15.8203125,4,5,-9999,1512706624.02469,36.1724166870117,211.131256103516,-645.497436523438,8.57188510894775,0.433845669031143,-1,406210.640205542,0.178115844726563,0.811126708984375,0.539642333984375,406210.553829542,-0.003924167866232,0.03924913551337,-0.01167183610949,406210.553829542,1.25906151177122,2.84573483364531,-0.980951474057777,0.001518420176581,-0.004083138424903,-0.001602945732884,0.016093144193292,-0.02131936326623,0.004876407794654,XArbitraryCorrectedZVertical,0.569801568984985,-0.664348363876343,0.300041854381561,-0.379397302865982,0.162175312638283,0.831026971340179,0.532065153121948,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406207.10847,0,-1.754517,89.84934,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.152 -0700,1029,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.02469,36.1724166870117,211.131256103516,-645.497436523438,8.57188510894775,0.433845669031143,-1,406210.738239542,0.156570434570313,0.804290771484375,0.518905639648438,406210.653701542,-0.003870638328321,0.047725178314765,-0.010583402171975,406210.653701542,1.25923931157156,2.84594736814673,-0.980640187904402,0.001593311317265,0.004424540791661,-0.000529975921381,-0.008924084715545,-0.018887858837843,-0.007597276475281,XArbitraryCorrectedZVertical,0.569855093955994,-0.664408504962921,0.299952566623688,-0.379282146692276,0.162137567996979,0.830853819847107,0.532346963882446,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.246 -0700,1030,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.17393,35.7707939147949,210.865325927734,-646.031188964844,8.56984710693359,0.431807100772858,-1,406210.836330542,0.149734497070313,0.842544555664063,0.529067993164063,406210.753574542,-0.006046440938916,0.043497143768155,-0.008475776485286,406210.753574542,1.25837694057176,2.8449615629512,-0.979525625711786,-0.000565830734558,0.000222665112233,0.001568093430251,-0.015944987535477,0.014707146212459,-0.001486506429501,XArbitraryCorrectedZVertical,0.569810330867767,-0.664719700813293,0.299419313669205,-0.379225492477417,0.162932872772217,0.830233037471771,0.533072173595428,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.344 -0700,1031,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.33308,36.4803199768066,211.250900268555,-646.298156738281,8.5688648223877,0.430825024843216,-1,406210.934431542,0.161209106445313,0.868865966796875,0.549911499023438,406210.853431542,-0.00817670349487,0.041395110719756,-0.011698467720391,406210.853431542,1.25909558990403,2.84575624584745,-0.979888279646834,-0.00269525218755,-0.001877378555946,-0.00165677908808,0.002815981861204,0.037622127681971,0.017348969355226,XArbitraryCorrectedZVertical,0.569899559020996,-0.664583504199982,0.299644827842712,-0.379151999950409,0.16242142021656,0.830435156822205,0.532913506031036,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.442 -0700,1032,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.33308,36.4803199768066,211.250900268555,-646.298156738281,8.5688648223877,0.430825024843216,-1,406211.032518542,0.183624267578125,0.84912109375,0.545425415039063,406210.953317542,-0.006044310410044,0.040323454697108,-0.012752280563736,406210.953317542,1.25772563687352,2.84408821942179,-0.979577708518986,-0.00053983181715,-0.002921344246715,-0.002721108263358,0.021154124289751,0.018889520317316,0.015024257823825,XArbitraryCorrectedZVertical,0.569720208644867,-0.664727807044983,0.299313485622406,-0.379430174827576,0.163385689258575,0.830262064933777,0.532888352870941,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.560 -0700,1033,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.47604,36.1991844177246,210.918518066406,-646.209228515625,8.56801891326904,0.429979354143143,-1,406211.130610542,0.174728393554688,0.814163208007813,0.533477783203125,406211.053188542,-0.006019276695797,0.04561915052473,-0.010604707460696,406211.053188542,1.25777724364078,2.84416310694964,-0.979243762986447,-0.000486670731334,0.002412541070953,-0.00059113081079,-0.014943803660572,-0.018552407622337,-0.015801215544343,XArbitraryCorrectedZVertical,0.569754183292389,-0.664803028106689,0.2992003262043,-0.379336684942245,0.163427084684372,0.830075919628143,0.533165812492371,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.648 -0700,1034,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.62608,36.0920829772949,211.184417724609,-646.666748046875,8.5669584274292,0.428919047117233,-1,406211.228707542,0.147537231445313,0.81634521484375,0.524993896484375,406211.153049542,-0.002838397089806,0.044536841857722,-0.008449144874385,406211.153049542,1.25705208680198,2.84338398440711,-0.978451380244207,0.002691235393286,0.001329934340902,0.001566866412759,-0.006549631711096,0.019594149664044,0.007898233830929,XArbitraryCorrectedZVertical,0.569695949554443,-0.665041267871857,0.298819988965988,-0.37930628657341,0.164035588502884,0.829633772373199,0.533666729927063,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.739 -0700,1035,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.62608,36.0920829772949,211.184417724609,-646.666748046875,8.5669584274292,0.428919047117233,-1,406211.326773542,0.174346923828125,0.865463256835938,0.551666259765625,406211.252932542,-0.008154332941714,0.044574126112983,-0.011690478237121,406211.252932542,1.25591011805581,2.841976658498,-0.97736384558539,-0.002603315515444,0.00139756500721,-0.001685310155153,0.017488174140453,0.030745692551136,0.01883396692574,XArbitraryCorrectedZVertical,0.569616794586182,-0.665346026420593,0.298229306936264,-0.379355669021606,0.165052726864815,0.829026103019714,0.534297227859497,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.835 -0700,1036,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.77785,36.4401512145996,211.423767089844,-646.387145996094,8.56640625,0.428367108106613,-1,406211.424892542,0.170928955078125,0.827362060546875,0.544891357421875,406211.352795542,-0.004964664904126,0.045609829460915,-0.008462460679836,406211.352795542,1.25638546484989,2.84248892301527,-0.977839752330371,0.000611898954958,0.002465847181156,0.001526867272332,-0.018819147720933,-0.009406903758645,-0.014381623826921,XArbitraryCorrectedZVertical,0.569658935070038,-0.665199875831604,0.298462957143784,-0.379364788532257,0.164662644267082,0.829292118549347,0.534004330635071,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:04.958 -0700,1037,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.93302,36.1857948303223,211.516830444336,-646.221984863281,8.56519222259522,0.427152395248413,-1,406211.522992542,0.145706176757813,0.820068359375,0.523452758789063,406211.452674542,-0.010307764999152,0.043525106959601,-0.009574863067162,406211.452674542,1.25575022719203,2.84166254819291,-0.977259285229369,-0.00473317457363,0.00038087752182,0.000416462455178,-0.011376461945474,0.008419455960393,-0.012813096866012,XArbitraryCorrectedZVertical,0.569619119167328,-0.665355563163757,0.298131108283997,-0.3794125020504,0.165246084332466,0.82896763086319,0.534327924251556,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:05.042 -0700,1038,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706624.01586,31.7666368140204,-106.450920291344,1131.915,0,16.5234375,4,5,-9999,1512706624.93302,36.1857948303223,211.516830444336,-646.221984863281,8.56519222259522,0.427152395248413,-1,406211.621104542,0.175643920898438,0.858184814453125,0.55145263671875,406211.552548542,-0.006008357735328,0.044563473468623,-0.01380875656817,406211.552548542,1.25520485228484,2.84106384673279,-0.977399000885797,-0.000407845771406,0.00145251583308,-0.003831457579508,0.017344867810607,0.02302030287683,0.020401298999786,XArbitraryCorrectedZVertical,0.569515347480774,-0.665365636348724,0.298116326332092,-0.379562228918076,0.165531679987907,0.82904577255249,0.534118294715881,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:05.130 -0700,1039,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706625.01583,31.7666368140204,-106.450920291344,1131.838,0,17.578125,4,5,-9999,1512706625.07802,35.9849891662598,211.503555297852,-646.031311035156,8.56402206420898,0.425982773303986,-1,406211.719179542,0.167343139648438,0.820281982421875,0.535751342773438,406211.652419542,-0.001800030580785,0.041349836981224,-0.007382016225591,406211.652419542,1.25639244428831,2.84254141021242,-0.978346659336987,0.00380302593112,-0.001758511527441,0.002591584809124,-0.014684702269733,0.000289222603897,-0.003963518422097,XArbitraryCorrectedZVertical,0.569611191749573,-0.665093064308167,0.298666000366211,-0.379464030265808,0.164510801434517,0.829575300216675,0.533611416816711,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406208.118174,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:05.229 -0700,1040,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706625.01583,31.7666368140204,-106.450920291344,1131.838,0,17.578125,4,5,-9999,1512706625.07802,35.9849891662598,211.503555297852,-646.031311035156,8.56402206420898,0.425982773303986,-1,406211.817306542,0.150131225585938,0.82452392578125,0.527252197265625,406211.752291542,-0.005012069171529,0.037135118240065,-0.010618023266146,406211.752291542,1.25522235989318,2.84106979981621,-0.978872830652928,0.000593436066993,-0.005974216852337,-0.00064270052826,0.001688240794465,0.013224883936346,-0.004692362155765,XArbitraryCorrectedZVertical,0.569398105144501,-0.665027499198914,0.298665761947632,-0.379898607730865,0.165166601538658,0.829868972301483,0.532951533794403,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406209.128672,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
2017-12-07 21:17:05.352 -0700,1041,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512706625.01583,31.7666368140204,-106.450920291344,1131.838,0,17.578125,4,5,-9999,1512706625.22993,36.1590156555176,211.224334716797,-646.348999023438,8.56243705749512,0.424397855997086,-1,406211.915404542,0.182861328125,0.856903076171875,0.555313110351563,406211.852160542,-0.007058974785364,0.047747815184031,-0.012741627919375,406211.852160542,1.25549623959969,2.84136895083279,-0.978205485890766,-0.001421517808922,0.004686917178333,-0.002786787226796,-0.00408391514793,-0.017942478880286,-0.006888118106872,XArbitraryCorrectedZVertical,0.569499909877777,-0.665157794952393,0.29844942688942,-0.379687964916229,0.165170982480049,0.829496443271637,0.533530056476593,0,0,0,-1,406201.63263,automotive,2,2017-12-07 21:16:55.044 -0700,null,0,0,0,0,null,406209.128672,0,-1.757141,89.84938,0.0.0.0,26.252.40.116,1,2,0.2,0
