loggingTime(txt),loggingSample(N),identifierForVendor(txt),deviceID(txt),locationTimestamp_since1970(s),locationLatitude,locationLongitude,locationAltitude,locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_en0(txt),IP_pdp_ip0(txt),deviceOrientation(Z),batteryState(R),batteryLevel(Z),avAudioRecorderPeakPower(dB),avAudioRecorderAveragePower(dB),state(N)
2017-12-03 20:50:23.288 -0700,5577,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.21939,-3.93331527709961,21.4734306335449,-88.6543579101562,19.7948722839356,11.643162727356,15,280925.666797625,0.086502075195313,-0.504989624023438,-0.86956787109375,280925.571643625,0.379761445123119,0.020316989640106,-0.334328449558585,280925.596629625,-0.054892936121245,0.103914653980786,0.535025622710185,0.424773514270783,0.018987840041518,-0.103744074702263,0.003388486336917,0.024984525516629,0.020776256918907,XArbitraryCorrectedZVertical,0.265251934528351,0.042823545634747,-0.012708478607237,0.963143825531006,0.089232362806797,-0.509863078594208,-0.855615139007568,-18.2151107788086,13.5402450561523,-118.206314086914,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280922.343028,0,0.2614746,88.29427,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.383 -0700,5578,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.34594,-3.45316696166992,18.8941535949707,-88.88134765625,20.68971824646,12.5380077362061,15,280925.764747625,0.096603393554688,-0.500869750976563,-0.792190551757813,280925.671554625,-0.009955695103043,0.095684714805457,-0.192998485249715,280925.696544625,-0.064633712998451,0.113224059256429,0.541763376495484,0.131270185112953,0.113085366785526,-0.159075394272804,-0.007280003745109,-0.005668850615621,0.00106438016519,XArbitraryCorrectedZVertical,0.268774479627609,0.045858070254326,-0.015950825065374,0.961978614330291,0.096803314983845,-0.515647649765015,-0.851314604282379,-17.9632949829102,12.2569923400879,-118.384742736816,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280922.343028,0,0.2614746,88.29427,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.481 -0700,5579,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.46271,-2.78630447387695,18.0698585510254,-89.4111938476562,21.4319572448731,13.2802476882935,15,280925.862699625,0.127227783203125,-0.499130249023438,-0.785873413085938,280925.771453625,-0.169510736015762,-0.020076239877562,-0.048277251608739,280925.796445625,-0.073872788156997,0.121829983933385,0.54077180040039,-0.216850787401199,0.08238347619772,-0.143619403243065,-0.002976525807753,0.008160253986716,-0.051508687436581,XArbitraryCorrectedZVertical,0.268592476844788,0.048780214041472,-0.019270874559879,0.961824953556061,0.104188077151775,-0.514797806739807,-0.850957155227661,-17.474178314209,11.7098121643066,-118.513275146484,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280922.343028,0,0.2614746,88.29427,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.627 -0700,5580,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.46271,-2.78630447387695,18.0698585510254,-89.4111938476562,21.4319572448731,13.2802476882935,15,280925.960644625,0.117996215820313,-0.48284912109375,-0.966339111328125,280925.871392625,-0.041602038336455,0.1031303805811,-0.060887585686373,280925.896350625,-0.082020836989161,0.141663616444556,0.535607744816115,-0.252636075019836,0.016638206318021,0.062984012067318,-0.000232479782426,0.028491202741861,0.073450900614262,XArbitraryCorrectedZVertical,0.266526937484741,0.057370778173208,-0.020726660266519,0.961895227432251,0.121417783200741,-0.510363757610321,-0.851343989372253,-15.767900466919,11.9081802368164,-118.732597351074,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280922.343028,0,0.2614746,88.29427,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.679 -0700,5581,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.58123,-1.65263366699219,19.4126701354981,-89.4994506835937,21.6137065887451,13.4619960784912,15,280926.058586625,0.099594116210938,-0.49896240234375,-0.82366943359375,280925.971298625,-0.064402692009168,0.154209011340493,-0.115359083674526,280925.996279625,-0.078902195142907,0.14689211917159,0.508789228483123,0.543632626533508,-0.032662026584149,-0.056034114211798,0.041303247213364,0.021925497800112,-0.002403244376183,XArbitraryCorrectedZVertical,0.253586828708649,0.061064198613167,-0.019616164267063,0.965183973312378,0.127825170755386,-0.487120181322098,-0.863929748535156,-15.004900932312,15.6313095092773,-118.399223327637,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.775 -0700,5582,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.70119,-0.959091186523438,19.5988121032715,-89.6762084960938,21.0911045074463,12.9393939971924,15,280926.156536625,0.109359741210938,-0.491439819335938,-0.77020263671875,280926.071197625,-0.148497063434491,0.098460527609647,-0.031820247652594,280926.096193625,-0.091603324004743,0.150756595061359,0.529900579832095,-0.045689918100834,0.092057161033154,-0.213847815990448,0.061359230428934,0.011917266994715,-0.025194803252816,XArbitraryCorrectedZVertical,0.264171540737152,0.06064747646451,-0.024363216012716,0.962258636951446,0.129589259624481,-0.505447566509247,-0.853070557117462,-15.5340566635132,12.4866638183594,-118.703994750977,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.875 -0700,5583,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.82534,-2.07942962646484,17.2056694030762,-89.701416015625,22.0629081726074,13.9111976623535,15,280926.254465625,0.138214111328125,-0.481826782226563,-0.845672607421875,280926.171127625,0.116651515751542,-0.220140357815367,0.039819318302756,280926.196099625,-0.1013588158467,0.13935766049206,0.547996310472297,-0.252400606870651,-0.038309089839459,-0.048163089901209,-0.033804319798946,-0.001574535039254,0.030155362561345,XArbitraryCorrectedZVertical,0.272974789142609,0.053265426307917,-0.029835240915418,0.960081994533539,0.118566893041134,-0.520977973937988,-0.845295131206512,-17.1569709777832,9.91055297851563,-118.72354888916,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:23.977 -0700,5584,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.94445,-3.45315933227539,17.0062446594238,-89.8401489257813,23.3057193756103,15.1540088653565,15,280926.352416625,0.076187133789063,-0.518356323242188,-0.85723876953125,280926.271035625,0.103372994556407,-0.109649532613505,-0.113682091136103,280926.296015625,-0.112270276792256,0.140704245004427,0.536412991750497,0.1023835465312,-0.293970018625259,0.096864856779575,0.016419591382146,0.03566848859191,0.048333767801523,XArbitraryCorrectedZVertical,0.267733454704285,0.052842803299427,-0.035367161035538,0.961392521858215,0.120543293654919,-0.511056065559387,-0.85105288028717,-17.8350486755371,11.2729568481445,-118.50186920166,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.072 -0700,5585,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359422.97833,31.7481472995428,-106.48696264262,1144.938,0,5.9765625,3,5,-9999,1512359423.94445,-3.45315933227539,17.0062446594238,-89.8401489257813,23.3057193756103,15.1540088653565,15,280926.450349625,0.082427978515625,-0.50567626953125,-0.830810546875,280926.370940625,-0.246883555165834,0.038713041185937,-0.065788068408228,280926.395915625,-0.106667705009396,0.125442019478268,0.523811051902733,0.08944533020258,0.034788779914379,-0.0368857011199,0.036330576986075,0.033753138035536,-0.000976896029897,XArbitraryCorrectedZVertical,0.261272430419922,0.046680722385645,-0.035183314234018,0.963493525981903,0.108338005840778,-0.500183820724487,-0.859115242958069,-19.4072608947754,12.6234588623047,-118.118026733398,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.167 -0700,5586,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.06675,-5.36040115356445,18.003360748291,-88.9948120117188,23.4659996032715,15.3142890930176,15,280926.548300625,0.108154296875,-0.507247924804688,-0.783248901367188,280926.470840625,-0.013347497067368,0.059450810278275,-0.01809591329098,280926.495836625,-0.106301829016088,0.120602827263489,0.538224684490205,-0.059399843215942,0.086611390113831,-0.06561666727066,-0.016768574714661,0.004433794412762,0.033566161990166,XArbitraryCorrectedZVertical,0.268104195594788,0.043914519250393,-0.035120315849781,0.961747467517853,0.103301160037517,-0.512612462043762,-0.852383315563202,-19.9625053405762,11.1550712585449,-118.173278808594,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.272 -0700,5587,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.18731,-4.93361282348633,17.0992622375488,-88.9949340820312,23.3758659362793,15.2241563796997,15,280926.646242625,0.133590698242188,-0.48773193359375,-0.885025024414063,280926.570757625,0.019636285665481,-0.021186778052125,-0.101286674158439,280926.595729625,-0.112065290588429,0.129407470809889,0.530603962041987,-0.206594705581665,-0.015336077660322,-0.012543379329145,-0.014806304126978,0.005764451809227,-0.006114618387073,XArbitraryCorrectedZVertical,0.264735788106918,0.047645099461079,-0.037003949284554,0.962432146072388,0.111302889883518,-0.50605434179306,-0.855289816856384,-19.2017402648926,11.7115783691406,-118.245483398438,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.363 -0700,5588,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.30516,-4.94692993164063,18.2293663024902,-88.7045288085938,23.6687889099121,15.5170783996582,15,280926.744199625,0.083587646484375,-0.508407592773438,-0.861434936523438,280926.670684625,0.200160790685374,-0.015095329690787,0.055890962849166,280926.695665625,-0.10886717139853,0.127201143794463,0.525442164885187,0.180726706981659,-0.03595107793808,0.141842141747475,0.017817992717028,0.023034187033773,0.020329114049673,XArbitraryCorrectedZVertical,0.262139558792114,0.047184575349093,-0.035951543599367,0.96320503950119,0.109745487570763,-0.501595556735992,-0.858112931251526,-19.2520904541016,12.8928871154785,-118.114318847656,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.523 -0700,5589,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.42715,-4.86690139770508,17.6709632873535,-88.906494140625,22.9850978851318,14.8333873748779,15,280926.842135625,0.122802734375,-0.501571655273438,-0.792282104492188,280926.770579625,0.141782968010292,0.16121099447853,0.033475934902296,280926.795573625,-0.10084247764695,0.125408783506709,0.541018789582276,0.341040909290314,0.09136438369751,0.064393632113934,-0.012490339577198,0.014567047357559,0.000538091931958,XArbitraryCorrectedZVertical,0.269401609897613,0.046866305172443,-0.031747877597809,0.961362779140472,0.107216902077198,-0.515009522438049,-0.850452661514282,-19.1757965087891,11.777587890625,-118.243133544922,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.694 -0700,5590,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.54786,-3.82659149169922,14.7194175720215,-89.4113159179688,22.5015678405762,14.3498582839966,15,280926.940073625,0.10345458984375,-0.535186767578125,-0.813186645507813,280926.870506625,0.051101267628659,0.069488264426784,0.105137871410802,280926.895487625,-0.095814923650711,0.128097715567232,0.565314658793076,0.005523222498596,0.03726888820529,0.086285747587681,-0.010384296998382,0.012717057950795,0.009223918430507,XArbitraryCorrectedZVertical,0.28096079826355,0.048065382987261,-0.028063410893083,0.958103954792023,0.107872702181339,-0.535681545734406,-0.837501525878906,-18.2396049499512,8.38122177124023,-118.679954528809,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280923.353831,0,0.2641602,88.29424,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.749 -0700,5591,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.54786,-3.82659149169922,14.7194175720215,-89.4113159179688,22.5015678405762,14.3498582839966,15,280927.038033625,0.10113525390625,-0.55462646484375,-0.832183837890625,280926.970421625,0.133874977469411,0.098736963730797,0.03326288201509,280926.995401625,-0.093068870376568,0.13560644188796,0.578608459341229,0.030112838372588,0.010679009370506,0.044783301651478,0.006702920421958,0.01356477662921,0.021066628396511,XArbitraryCorrectedZVertical,0.287342458963394,0.051625106483698,-0.025174515321851,0.956104278564453,0.113185383379459,-0.546859443187714,-0.829538345336914,-17.1221504211426,6.94143676757813,-118.939102172852,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280924.363414,0,0.2800293,88.29405,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.765 -0700,5592,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.54786,-3.82659149169922,14.7194175720215,-89.4113159179688,22.5015678405762,14.3498582839966,15,280927.135977625,0.1328125,-0.560546875,-0.797500610351563,280927.070311625,0.123418874397542,0.092501438354485,-0.011652395033533,280927.095308625,-0.089797435564567,0.137842221548674,0.58553850618076,0.174782335758209,0.088212788105011,0.028986899182201,-0.00276089948602,0.018636425957084,0.028512418270111,XArbitraryCorrectedZVertical,0.290588855743408,0.052946846932173,-0.023016549646854,0.95510470867157,0.114516273140907,-0.5526482462883,-0.825509488582611,-16.7768745422363,6.53252792358398,-119.011451721191,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280924.363414,0,0.2800293,88.29405,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.854 -0700,5593,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.79346,-2.58621978759766,12.8447761535645,-89.6761474609375,21.7874298095703,13.6357202529907,15,280927.233923625,0.099456787109375,-0.5552978515625,-0.78741455078125,280927.170245625,-0.027400199191389,-0.058184743496051,0.055144478795617,280927.195223625,-0.081470982003314,0.126977440844388,0.589500129585625,0.114933907985687,-0.047129716724157,0.067690908908844,-0.018516412004829,0.006491833366454,0.007159161381423,XArbitraryCorrectedZVertical,0.292147278785706,0.048853006213904,-0.020473634824157,0.954905331134796,0.105262622237205,-0.555945575237274,-0.824526727199554,-17.2828674316406,6.04566955566406,-118.964767456055,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280924.363414,0,0.2800293,88.29405,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:24.953 -0700,5594,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359423.97832,31.7481472995428,-106.48696264262,1145.082,0,5.9765625,3,5,-9999,1512359424.90922,-3.07971572875977,12.0869407653809,-89.9411010742188,21.648567199707,13.4968566894531,15,280927.331866625,0.094924926757813,-0.5621337890625,-0.818695068359375,280927.270145625,0.037749775819655,0.052758552775015,-0.005989981923806,280927.295128625,-0.080173191850334,0.125756027995073,0.600170597041059,0.002091970993206,-0.041081614792347,0.030576070770621,-0.009587648324668,0.01273553725332,0.026776053011417,XArbitraryCorrectedZVertical,0.297186225652695,0.048157196491957,-0.019649583846331,0.953401863574982,0.103505492210388,-0.564783275127411,-0.818722486495972,-17.3309688568115,4.78020095825195,-119.015327453613,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280924.363414,0,0.2800293,88.29405,0.0.0.0,100.170.178.76,1,2,0.67,0,,
2017-12-03 20:50:25.049 -0700,5595,DC177AC5-2AD5-4A81-A6C2-D7075E6B0E09,my_iOS_device,1512359424.9783,31.7481472995428,-106.48696264262,1145.184,0,5.9765625,3,5,-9999,1512359425.03413,-3.14640808105469,11.5684318542481,-90.0545043945312,21.75758934021,13.605878829956,15,280927.429827625,0.107513427734375,-0.552749633789063,-0.783432006835938,280927.370072625,0.060518471559288,0.108774684195414,-0.000345411993383,280927.395037625,-0.079226315429028,0.127579821506663,0.60212494617007,0.07667787373066,0.067648597061634,-0.005946895573288,0.003754196222872,0.023029532283545,0.018684111535549,XArbitraryCorrectedZVertical,0.298110783100128,0.049111966043711,-0.018856327980757,0.953080475330353,0.104857861995697,-0.566394984722137,-0.81743597984314,-17.1709041595459,4.68935394287109,-119.042144775391,1,280924.480105625,automotive,2,2017-12-03 20:50:22.129 -0700,null,0,0,0,0,null,280924.363414,0,0.2800293,88.29405,0.0.0.0,100.170.178.76,1,2,0.67,0,,
