loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2016-07-07 14:55:24.371,1,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.700775,-16.76964569091797,61.68918228149414,-62.2724609375,22.94441413879395,14.65520668029785,25,401854.0873775,-0.051483154296875,0.13934326171875,-0.9848480224609375,401854.0631195,-0.00494628909260417,0.04561382420255017,-0.01166384662622004,401854.0631195,0.21661944230619,-0.05167927040693032,-0.1379475058914209,0.002154194517061114,-5.836613127030432e-05,-0.0001838039461290464,0.001223535276949406,-0.002866854891180992,-0.02930046617984772,XArbitraryCorrectedZVertical,-0.06570609179783807,-0.03307182220367897,0.1095752634761329,0.9912528565965864,-0.05116555094718933,0.1375104039907455,-0.989177942276001,-13.74300575256348,58.48930740356445,-64.92859649658203,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.376,2,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.748854,-17.32655715942383,61.82748794555664,-62.206298828125,22.94789123535156,14.65868282318115,25,401854.1461825,-0.0491943359375,0.13348388671875,-1.01934814453125,401854.1330395,-0.007065100055871211,0.04774648360348562,-0.01167449927058036,401854.0980885,0.2165745023153678,-0.05180523864805189,-0.1379898617824016,0.004288014490157366,-7.081971125444397e-05,-0.0001672889338806272,-0.002085389336571097,-0.0004826608928851783,-0.0251165684312582,XArbitraryCorrectedZVertical,-0.06572093553912922,-0.03313502408427205,0.1095575145496684,0.9912517237394697,-0.05128985643386841,0.1375523656606674,-0.9891656637191772,-13.74803924560547,58.48964691162109,-64.92722320556641,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.382,3,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.748854,-17.32655715942383,61.82748794555664,-62.206298828125,22.94789123535156,14.65868282318115,25,401854.2049795,-0.0540313720703125,0.138580322265625,-0.967498779296875,401854.2029915,-0.01030297130918955,0.04246809832294857,-0.01171178352584147,401854.1680295,0.2165851737363159,-0.05160812646386374,-0.1380521484460422,-0.003178870305418968,0.001034952700138092,0.0008464463753625751,-0.003074266016483307,0.001408769749104977,0.02331635914742947,XArbitraryCorrectedZVertical,-0.06576243940916658,-0.03304098254257323,0.1095568907658933,0.991252179176047,-0.05109443515539169,0.1376140564680099,-0.9891672134399414,-13.73074722290039,58.48305892944336,-64.93681335449219,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.625,4,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.891093,-16.94368362426758,61.58547592163086,-61.7105712890625,22.9636058807373,14.67439842224121,25,401854.2637775,-0.0506591796875,0.1450042724609375,-0.9874267578125,401854.2379745001,-0.006011819844744872,0.04667882232247286,-0.01060204429960545,401854.2379745001,0.2166504038116409,-0.05145152395626671,-0.1380872199686665,0.001088194432668388,0.001009412808343768,0.0008783232187852263,0.005269724410027266,-0.004317496437579393,-0.02569170109927654,XArbitraryCorrectedZVertical,-0.06578733157423446,-0.03296737103744977,0.1095843875281158,0.991249938946421,-0.05093928053975105,0.1376487910747528,-0.9891703724861145,-13.73250389099121,58.50711441040039,-64.91477203369141,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.629,5,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.891093,-16.94368362426758,61.58547592163086,-61.7105712890625,22.9636058807373,14.67439842224121,25,401854.3225765,-0.0479888916015625,0.1351318359375,-1.013671875,401854.3079105,-0.007092264298990019,0.04562447684691048,-0.009545568295171013,401854.2729425,0.21663412217168,-0.05147511776684238,-0.1383089418214597,0.004287786316126585,0.0009899270953610539,0.000903150939848274,0.0003018671995960176,0.007135869469493628,0.001711895340122283,XArbitraryCorrectedZVertical,-0.06589624038056829,-0.03299028543946716,0.1095790963100476,0.991242527448342,-0.05096104741096497,0.1378684043884277,-0.989138662815094,-13.72590923309326,58.50265502929688,-64.92018127441406,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.637,6,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924479.931831,-17.36136436462402,61.65461349487305,-62.107177734375,22.96591567993164,14.67670917510986,25,401854.3813715,-0.0533447265625,0.1369476318359375,-0.968841552734375,401854.3428875,-0.01134133781821144,0.0456551031994464,-0.01277891217463622,401854.3428875,0.216636854869139,-0.05138574850351739,-0.1383110975355248,-0.004242320079356432,-1.270114444196224e-05,-0.001297802082262933,-0.001373460865579545,0.005455267615616322,0.02126265689730644,XArbitraryCorrectedZVertical,-0.06590216063337404,-0.03294619644776598,0.1095775254493019,0.9912437738921036,-0.05087263137102127,0.1378705352544785,-0.989142894744873,-13.71792221069336,58.50388336181641,-64.92076110839844,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401853.0921965,0,-2.030273,88.59132,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.643,7,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924480.027507,-17.39616966247559,61.62004470825195,-62.2724609375,22.98421859741211,14.6950101852417,25,401854.4401555,-0.0519256591796875,0.1408233642578125,-0.9876708984375,401854.4128225,-0.006019276695797094,0.04561915052473033,-0.01060470746069553,401854.4128225,0.2166589868866675,-0.05120922940128463,-0.1382071153170838,0.001080172136425972,-4.742770033772103e-05,0.0008771235006861389,0.003106599906459451,-0.006007904652506113,-0.02281196601688862,XArbitraryCorrectedZVertical,-0.06585991209202154,-0.03285392447483742,0.1095817457131068,0.9912491778721806,-0.05069876462221146,0.1377675533294678,-0.9891662001609802,-13.70895767211914,58.51248931884766,-64.91490173339844,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401854.4064665,0,-2.072388,88.59177,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.762,8,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924480.075656,-16.94368362426758,61.79290390014648,-62.437744140625,22.97981643676758,14.69060897827148,25,401854.4989555,-0.0484161376953125,0.1326446533203125,-1.013565063476562,401854.4827575,-0.007086139028482837,0.04562580842745553,-0.01061269694396576,401854.4477815,0.2166442837603983,-0.05124837074200981,-0.1383297598940606,0.002152628032490611,-5.269859320833348e-05,-0.0001820908801164478,-0.00118904490955174,0.002934342017397285,0.001476417994126678,XArbitraryCorrectedZVertical,-0.0659188181709052,-0.03287934339356054,0.1095768477919633,0.9912449609541069,-0.05073661357164383,0.13788902759552,-0.9891473054885864,-13.70572185516357,58.50149917602539,-64.92548370361328,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401854.4064665,0,-2.072388,88.59177,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:24.769,9,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924479.000134,31.74952792472369,-106.4866603911915,1134.006,0,13.0078125,4,5,-9999,1467924480.075656,-16.94368362426758,61.79290390014648,-62.437744140625,22.97981643676758,14.69060897827148,25,401854.5577555,-0.055023193359375,0.1394195556640625,-0.9647369384765625,401854.5527105,-0.01136850206133025,0.04353309644287126,-0.01064998119922687,401854.5177135,0.2166741553581616,-0.05125332264623227,-0.1382555561969202,0.001108318101614714,0.003133605467155576,-0.0001822664926294237,-0.001259916578419507,-0.001142553403042257,0.01145037170499563,XArbitraryCorrectedZVertical,-0.06588126453023493,-0.03287884676325423,0.1095911502438303,0.9912458929083253,-0.05074203759431839,0.1378155201673508,-0.9891572594642639,-13.71024036407471,58.50614166259766,-64.92034149169922,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401854.4064665,0,-2.072388,88.59177,0.0.0.0,22.65.149.222,5,1,0.55,2
2016-07-07 14:55:25.009,10,359D9C92-F92A-4B76-879A-D4D13BE6E09A,my_iOS_device_1,1467924480.000135,31.74952792472369,-106.4866603911915,1133.939,0,13.0078125,4,5,-9999,1467924480.193279,-18.16191864013672,62.10405349731445,-62.47076416015625,23.00164413452148,14.71243762969971,25,401854.6165525,-0.0518646240234375,0.1395721435546875,-0.9930572509765625,401854.5876775,-0.003885552030425609,0.04560583471927993,-0.01058872849415505,401854.5876775,0.2166734678792642,-0.05123374610658808,-0.1383155124389088,0.003212932962924242,-5.88038565183524e-05,0.0008938484825193882,0.00424397736787796,-0.0008967614849098027,-0.02278235368430614,XArbitraryCorrectedZVertical,-0.065912075673253,-0.03287230137077884,0.109590702314428,0.9912441112305466,-0.05072224885225296,0.1378749161958694,-0.9891500473022461,-13.71351337432861,58.51486587524414,-64.91179656982422,1,401818.546124625,automotive,2,2016-07-07 14:45:23.514,null,0,0,0,0,null,401854.4064665,0,-2.072388,88.59177,0.0.0.0,22.65.149.222,5,1,0.55,2
