loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2017-05-14 21:53:11.650,11305,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.628129,-14.20340728759766,-22.00044250488281,-105.4613647460938,29.50691795349121,21.30128288269043,25,19831.648887625,0.047027587890625,-0.6196136474609375,-0.7701416015625,19831.634714625,-0.00698573785538685,0.03295102585144141,-0.04372564298968399,19831.614716625,0.09887021204555982,0.05245769400127265,0.6912682282959061,-0.03021591529250145,0.01015997957438231,-0.05417052283883095,0.01375656854361296,0.00444288644939661,-0.001678814878687263,XArbitraryCorrectedZVertical,0.3370437705384313,0.04138042675943718,0.05535090594454588,0.9389491116315056,0.04039687290787697,-0.6375147700309753,-0.7693783044815063,14.85497570037842,-4.434871673583984,-134.3014831542969,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:11.712,11306,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.687756,-14.23017120361328,-21.89443206787109,-105.1819458007812,29.49042510986328,21.2847900390625,25,19831.707746625,0.0576934814453125,-0.629425048828125,-0.7554168701171875,19831.669672625,0.02390000657069811,0.0390946721701452,-0.02640391062759061,19831.694645625,0.09537229288501076,0.05541478645479526,0.6907301109688262,0.01761585660278797,0.02252588234841824,-0.008963956497609615,-0.003597793634980917,0.02430713921785355,0.007787609938532114,XArbitraryCorrectedZVertical,0.3367829540477737,0.04216972199141346,0.05420435663426634,0.9390744614416466,0.04269080981612206,-0.6371001005172729,-0.7695978879928589,14.98220634460449,-4.27728271484375,-134.2924652099609,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:11.792,11307,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.755747,-14.23017883300781,-21.81492614746094,-105.1564331054688,29.4825267791748,21.27689170837402,25,19831.766599625,0.0369720458984375,-0.6221923828125,-0.7474822998046875,19831.739566625,0.01107795118640261,0.06244739913683203,0.005572664580990806,19831.734573625,0.09544505378806953,0.05595159544555618,0.6916473914580067,0.02382889203727245,0.0139822605997324,0.01347134541720152,-0.001277409726753831,0.01768967509269714,0.02153929509222507,XArbitraryCorrectedZVertical,0.3371979198489819,0.04245026051786037,0.0543335603237246,0.938905427854193,0.04307123273611069,-0.6378068327903748,-0.7689910531044006,15.07464027404785,-4.406467437744141,-134.2779388427734,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:11.823,11308,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.807919,-14.23017883300781,-21.94747161865234,-105.2325439453125,29.45626640319824,21.25063133239746,25,19831.825451625,0.040679931640625,-0.635040283203125,-0.756561279296875,19831.809493625,-0.007228085514584061,0.0350144430640348,0.001099086581875702,19831.814486625,0.09719907006326509,0.05504786339910537,0.6929251628740942,-0.002915233140811324,-0.002796552143990993,0.005759566556662321,-0.01251570507884026,0.01466022711247206,0.01290526427328587,XArbitraryCorrectedZVertical,0.3377857951713135,0.04234495456172763,0.05501060393381015,0.9386594136631869,0.04233137890696526,-0.638790488243103,-0.7682152986526489,15.14004707336426,-4.609722137451172,-134.2637634277344,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:11.888,11309,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.868316,-14.19002532958984,-22.14627075195312,-105.1436767578125,29.42979621887207,21.22416114807129,25,19831.884304625,0.04205322265625,-0.635345458984375,-0.7575531005859375,19831.879416625,-0.004892226922475561,0.05938023650938776,-0.004159324990485754,19831.854451625,0.09723597779752961,0.05512169159343238,0.6928409588500167,-0.002811767626553774,0.005689653567969799,-0.001688325079157948,-0.009462591260671616,0.01555674336850643,0.01171987969428301,XArbitraryCorrectedZVertical,0.3377434242147353,0.0423843073853797,0.05503999931177771,0.9386711609306843,0.04239105805754662,-0.6387256979942322,-0.7682659029960632,15.1354923248291,-4.609153747558594,-134.2642822265625,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:11.951,11310,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.92864,-14.28373718261719,-22.21255493164062,-105.4866943359375,29.41496276855469,21.20932769775391,25,19831.943144625,0.0433807373046875,-0.6185302734375,-0.759368896484375,19831.914382625,-0.008990299207889492,0.0626178414465971,-0.02979438101137049,19831.934367625,0.09671945394678361,0.05619567991849742,0.6927712678127904,-0.01769741624593735,-0.002670938381925225,-0.02102904953062534,-0.005880385637283325,0.01832599565386772,0.005492764059454203,XArbitraryCorrectedZVertical,0.3376921440074431,0.04279989033599031,0.05497859061642672,0.9386743523910448,0.04321864247322083,-0.6386720538139343,-0.7682643532752991,15.23209953308105,-4.640586853027344,-134.2522735595703,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.000,11311,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820391.97027,-14.21678924560547,-22.25230407714844,-105.321533203125,29.41078948974609,21.20515441894531,25,19832.002015625,0.0477294921875,-0.6385955810546875,-0.760833740234375,19831.984309625,0.008959406539244574,0.05505765974408015,-0.006200371649922483,19831.974323625,0.09629321860939202,0.05704541143970346,0.6923269269736634,0.01204598322510719,0.003465371206402779,0.009088773280382156,-0.00363493524491787,0.01345216110348701,0.007737914565950632,XArbitraryCorrectedZVertical,0.3374691941376549,0.0431188269757659,0.05491968853656877,0.9387433821760848,0.04388762265443802,-0.6383301019668579,-0.768510639667511,15.3054141998291,-4.527511596679688,-134.247802734375,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.058,11312,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820391.000031,31.74834230452007,-106.4868913964429,1142.481,0,351.5625,3,5,1494820392.029285,-14.41761016845703,-22.1595458984375,-105.7152099609375,29.40437126159668,21.1987361907959,25,19832.060870625,0.0386810302734375,-0.620758056640625,-0.7413177490234375,19832.019270625,0.00359926221324209,0.0540272827183285,-0.003041596280979498,19832.014258625,0.09636782735522177,0.0574008245982407,0.6928597888548049,0.008837063796818256,0.001367849996313453,0.007992138154804707,-0.004285279661417007,0.007423038594424725,0.007931893691420555,XArbitraryCorrectedZVertical,0.3377081598409581,0.04330770975732821,0.05501750663610033,0.9386430178805933,0.04414123669266701,-0.6387401819229126,-0.7681552767753601,15.36120414733887,-4.583286285400391,-134.2395324707031,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19828.48822,0,-2.717651,88.00159,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.117,11313,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.089586,-14.25696563720703,-22.39811706542969,-105.3340454101562,29.40496063232422,21.19932556152344,25,19832.119695625,0.048583984375,-0.630645751953125,-0.762451171875,19832.089187625,-0.01664235996801417,0.04781173105019256,-0.0160149192151915,19832.094161625,0.09600657934697246,0.05834638934980638,0.6941651517354472,-0.0114020574837923,-0.005906257778406143,-0.006050185766071081,-0.005329152569174767,0.01462193764746189,0.01496084127575159,XArbitraryCorrectedZVertical,0.3383031841903212,0.04371346413972662,0.05501486949537852,0.9384100664176794,0.04481889680027962,-0.639743983745575,-0.7672801613807678,15.44574642181396,-4.741718292236328,-134.2243347167969,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.191,11314,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.1464,-14.37746429443359,-22.30534362792969,-105.245361328125,29.41507148742676,21.20943641662598,25,19832.178563625,0.0462188720703125,-0.636962890625,-0.76800537109375,19832.159107625,0.01235413798076858,0.07306675398352298,-0.01786954459832268,19832.134116625,0.09534786050738454,0.05818747550534834,0.6928451631801449,-0.03495670855045319,-0.01741512306034565,-0.006256032269448042,0.009285335429012775,2.65310809481889e-05,-0.004010856151580811,XArbitraryCorrectedZVertical,0.3377018533964727,0.04350442289174233,0.05467155920125569,0.938656403598239,0.0447460375726223,-0.63872891664505,-0.7681296467781067,15.39773368835449,-4.633327484130859,-134.233642578125,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.280,11315,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.235755,-14.48455810546875,-22.62342071533203,-105.8043212890625,29.43881034851074,21.23317527770996,25,19832.237420625,0.033782958984375,-0.61981201171875,-0.7492218017578125,19832.229028625,0.007812383057747445,0.04975663759427743,0.001248223602920139,19832.214045625,0.09496021561092226,0.0597309644691855,0.6939317527693172,0.01099141500890255,0.004535937681794167,0.008015154860913754,0.0009390991763211787,0.003273099195212126,0.01448250375688076,XArbitraryCorrectedZVertical,0.338178554097512,0.04418210055337033,0.05475671823328529,0.9384481388694647,0.04589012265205383,-0.639564573764801,-0.7673664093017578,15.54360675811768,-4.702396392822266,-134.2144165039062,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.296,11316,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.291331,-14.43100738525391,-22.80897521972656,-105.82958984375,29.45737457275391,21.25173950195312,25,19832.296269625,0.055267333984375,-0.639404296875,-0.7576904296875,19832.263986625,0.0003866909902795054,0.04452219447172669,-0.01269369101975368,19832.253996625,0.09519218107218295,0.06004388943399663,0.6951223814331321,0.02182043716311455,0.01825872994959354,-0.002541575813665986,0.003445506561547518,0.001944884308613837,0.02251177281141281,XArbitraryCorrectedZVertical,0.3387240209042794,0.0443887000542918,0.05492562148365771,0.9382317715120262,0.04608452320098877,-0.6404794454574585,-0.7665913701057434,15.57190322875977,-4.823387145996094,-134.2068481445312,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.353,11317,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.291331,-14.43100738525391,-22.80897521972656,-105.82958984375,29.45737457275391,21.25173950195312,25,19832.355131625,0.0502471923828125,-0.617706298828125,-0.7566070556640625,19832.333907625,0.01872069088271201,0.06984512801285413,-0.01569533988438199,19832.333907625,0.09490200918823191,0.06125589346148863,0.6944852989367472,0.02721674367785454,0.02458810247480869,-0.005687243305146694,0.001347050187177956,0.02188700996339321,0.01544670015573502,XArbitraryCorrectedZVertical,0.3383980009599071,0.04489723966892865,0.05499073794600293,0.9383213999246938,0.04703857004642487,-0.6399900317192078,-0.7669420838356018,15.69036865234375,-4.76959228515625,-134.1949768066406,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
2017-05-14 21:53:12.435,11318,0211D7EC-4A0C-4BE7-80DD-93957CA4B509,my_iOS_device_1,1494820392.00003,31.74834230452007,-106.4868913964429,1142.399,0,351.5625,3,5,1494820392.414286,-14.08291625976562,-22.75596618652344,-105.524658203125,29.4874382019043,21.28180313110352,25,19832.414002625,0.04803466796875,-0.6295623779296875,-0.7505035400390625,19832.403823625,0.003508448420070389,0.06458804802103772,0.02579750884737957,19832.373858625,0.09476594731697978,0.06262813244659889,0.6944285847345105,-0.0005225664936006069,0.04594273865222931,0.01765066012740135,0.003923987038433552,0.02411698922514915,0.01483782008290291,XArbitraryCorrectedZVertical,0.3383366524505128,0.0455170500086245,0.05515869647860931,0.9383038025980218,0.04809322580695152,-0.639946460723877,-0.7669129967689514,15.84220218658447,-4.824043273925781,-134.1751708984375,1,19831.333105625,stationary,0,2017-05-14 21:53:11.338,null,0,0,0,0,null,19829.498108,0,-2.672119,88.00109,0.0.0.0,100.88.27.200,1,1,0.81,0
