loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
2015-06-08 00:16:09.036,1,1433744168.038772,31.74913686703122,-106.4868487325557,1134.998,0,340.6640625,4,5,-9999,1433744169.008447,22.54238128662109,38.97383117675781,-92.4268798828125,4.181121826171875,355.7868347167969,25,243126.063099375,0.193878173828125,-0.5683746337890625,-0.7762298583984375,243126.043482375,0.06002898255093107,0.02877705347496022,-0.0353268318599011,243126.043482375,-0.03549486025532803,0.2412406245540056,0.6078412981450886,0.06255073100328445,0.02714462950825691,-0.0278664156794548,0.01727911084890366,0.0007079570787027478,0.0004810439131688327,XArbitraryZVertical,0.2990798231253979,0.1095230923670621,0.01919396169779667,0.9477275681713516,0.1961150616407394,-0.5710967779159546,-0.7971119284629822,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.04931641,88.59659,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.077,2,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.046721,22.0883674621582,38.8697509765625,-92.595703125,4.512176513671875,356.1178894042969,25,243126.122636375,0.1660919189453125,-0.557647705078125,-0.8054656982421875,243126.113573375,-0.07328726372178154,-0.3697548836432555,-0.1711597653627386,243126.078528375,-0.04026948758506056,0.2391781029055201,0.6103146662424994,0.06806341558694839,-0.2633606195449829,-0.1383031457662582,0.00094826944405213,0.002248272066935897,0.03526042401790619,XArbitraryZVertical,0.300527961974984,0.1077635119647589,0.01677081576196725,0.9475171287627817,0.1941353529691696,-0.5731253623962402,-0.7961399555206299,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.04931641,88.59659,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.137,3,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.127868,19.5738410949707,39.2860107421875,-93.27069091796875,5.510162353515625,357.1158752441406,25,243126.182181375,0.1745147705078125,-0.579742431640625,-0.786834716796875,243126.148618375,0.1627281973515477,-0.2255122200501658,-0.1753121661343901,243126.148618375,-0.05192906570764965,0.2226801750380319,0.6094397216279135,0.1652783751487732,-0.2271476238965988,-0.1678890734910965,-0.01966281048953533,0.01178496982902288,-0.01692734472453594,XArbitraryZVertical,0.3008194297824237,0.09821480485907282,0.008712459813445331,0.948570300934978,0.181085541844368,-0.572408139705658,-0.7997230291366577,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.04931641,88.59659,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.195,4,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.166457,17.68794631958008,38.80035400390625,-93.81072998046875,6.46783447265625,358.0735473632812,25,243126.241717375,0.1784515380859375,-0.5510101318359375,-0.7832794189453125,243126.218708375,0.0112020544932003,-0.2395950158945048,-0.1473851936793832,243126.218708375,-0.06855430705085139,0.2155476577739941,0.6151993521023259,0.01375504117459059,-0.2412276864051819,-0.1399635672569275,0.01170195173472166,0.01452978327870369,0.02011152729392052,XArbitraryZVertical,0.3043516437195393,0.09214038651918016,7.623023624993248e-05,0.9480929386543627,0.1746688932180405,-0.5771213173866272,-0.7977604269981384,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.04931641,88.59659,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.255,5,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.247265,14.54478454589844,38.66160583496094,-93.60821533203125,7.196533203125,358.80224609375,25,243126.301256375,0.15447998046875,-0.5911407470703125,-0.7864837646484375,243126.288806375,0.02197667163144288,-0.4631700525677469,-0.03539847089322423,243126.253753375,-0.07565005076410362,0.2094151648630077,0.6138055276613145,0.02929939702153206,-0.3415989279747009,-0.1667116582393646,0.01812412962317467,0.01584761030972004,0.01763549260795116,XArbitraryZVertical,0.3040057863191448,0.08819951180017746,-0.004298977053292827,0.9485688413599659,0.1699404418468475,-0.5759825110435486,-0.7996026277542114,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.317,6,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.285465,12.798583984375,38.93914794921875,-93.2032470703125,8.3280029296875,359.9337158203125,25,243126.360805375,0.1409912109375,-0.54046630859375,-0.7957763671875,243126.358876375,-0.4657163008859717,-0.560811658142194,0.1445097786504247,243126.323829375,-0.08139457220688183,0.1781664921361905,0.6096646146971829,-0.2479539066553116,-0.7687316536903381,-0.04927264153957367,0.02068862691521645,0.03365210071206093,0.02426949888467789,XArbitraryZVertical,0.3021483498706219,0.07263083544660039,-0.01197703879163687,0.9504144816629092,0.1452964842319489,-0.572592556476593,-0.8068622946739197,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.374,7,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.365657,8.747400283813477,42.4080810546875,-93.2032470703125,8.844622611999512,0.4503358602523804,25,243126.420336375,0.0809173583984375,-0.5504913330078125,-0.875152587890625,243126.393934375,-0.31539124367925,-0.4729358642850675,0.1891006826782754,243126.393934375,-0.06582339123599347,0.1274804783411607,0.5842238304524543,-0.3128296732902527,-0.4745543003082275,0.1965138465166092,0.002395375864580274,0.009041127748787403,-0.0081080486997962,XArbitraryZVertical,0.289242093935216,0.0515089052873623,-0.01311454844354445,0.9557791860001946,0.1060488373041153,-0.5515521168708801,-0.8273717164993286,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.433,8,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.406912,6.651962280273438,43.37939453125,-92.6632080078125,9.085546493530273,0.6912589073181152,25,243126.479874375,0.0735626220703125,-0.552581787109375,-0.8197021484375,243126.464009375,0.07868655651580819,-0.008640892472871095,0.08591703887537333,243126.464009375,-0.05560421249413209,0.1016744224417089,0.5797254157627436,0.08124248683452606,-0.01026157662272453,0.09333053976297379,-0.009064231067895889,0.009586228989064693,-0.02458005957305431,XArbitraryZVertical,0.2866947502258219,0.04074151399445885,-0.01208598696436383,0.9570789821898159,0.08491567522287369,-0.5477942228317261,-0.8322924971580505,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.493,9,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.484098,5.255002975463867,43.31001281738281,-93.1357421875,9.224428176879883,0.8301408886909485,25,243126.539419375,0.07696533203125,-0.539794921875,-0.806640625,243126.534106375,0.06234832954428108,-0.06644107550751485,-0.03032435006829625,243126.499070375,-0.05306692861215204,0.1009081874821073,0.5841612394249756,0.1556476950645447,-0.04272523522377014,0.03138685971498489,-0.01442170795053244,-0.007872045040130615,0.02579339779913425,XArbitraryZVertical,0.2887590276710103,0.04065013688190082,-0.01085762906662315,0.9564768173881844,0.08403230458498001,-0.5514999032020569,-0.8299315571784973,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
2015-06-08 00:16:09.555,10,1433744169.03714,31.74913686703122,-106.4868487325557,1135.358,0,340.6640625,4,5,-9999,1433744169.524021,5.185150146484375,42.6162109375,-93.3382568359375,9.116961479187012,0.7226746082305908,25,243126.5989805,0.0670318603515625,-0.5494232177734375,-0.827362060546875,243126.5691695,-0.04729347990206315,-0.009713613759955013,0.03448154452990995,243126.5691695,-0.05382481472953484,0.09563084286993072,0.5877153787426858,-0.04473718255758286,-0.01133666094392538,0.04189672693610191,0.00693160854279995,0.02356214076280594,0.01454906538128853,XArbitraryZVertical,0.2904419292272447,0.03794650396192507,-0.01188693503411243,0.9560660277194889,0.0794636532664299,-0.5544611811637878,-0.8284071087837219,0,0,0,-1,243125.690014375,automotive,2,2015-06-08 00:16:08.749,null,0,0,0,0,null,0,0.06677246,88.5964,0.0.0.0,0.0.0.0,1,0
